,well_index,area,eccentricity,major_axis_length,cell_number,day,major_axis_length_um
19,19,53456.0,0.7805497235087794,331.6177710328611,200,5,530.5884336525778
20,20,45922.0,0.5227864548277041,263.6075609472406,200,5,421.77209751558496
21,21,57797.0,0.6301875328874248,310.85788683721887,200,5,497.3726189395502
22,22,1821.0,0.9499266892503688,113.29961297415008,200,5,181.27938075864014
23,23,36395.0,0.5875916113757433,239.7444462347429,200,5,383.59111397558866
24,24,57183.0,0.6304572560817694,307.83387706956137,200,5,492.5342033112982
25,25,36274.0,0.6249692160619122,244.14088891819142,200,5,390.6254222691063
26,26,44536.0,0.6400153475704274,275.778121429007,200,5,441.2449942864112
27,27,45426.0,0.723474859303933,290.1984242577958,200,5,464.3174788124733
28,28,2794.0,0.9420487936027716,107.45534601581187,200,5,171.928553625299
29,29,,,,200,5,
30,30,12879.0,0.5365605231351516,143.97284342031259,200,5,230.35654947250015
31,31,38708.0,0.5988417625886594,248.5489875860286,200,5,397.6783801376458
32,32,38976.0,0.8400564252566343,306.82661121747896,200,5,490.9225779479664
33,33,46565.0,0.7450244612422793,299.1153265089268,200,5,478.5845224142829
34,34,42910.0,0.5785071695209739,261.7242622770822,200,5,418.7588196433315
35,35,45015.0,0.5530562044896847,262.6116417674913,200,5,420.1786268279861
36,36,27491.0,0.5615918820396546,212.01248270655708,200,5,339.2199723304914
37,37,91132.0,0.44022028716913,361.8015236857701,200,5,578.8824378972322
38,38,46433.0,0.8263391171549616,326.46611269410647,200,5,522.3457803105704
39,39,24158.0,0.5906612449288722,196.105321656775,200,5,313.76851465084
40,40,2770.0,0.8872376129771005,93.9604856119394,200,5,150.33677697910306
41,41,,,,200,5,
42,42,41349.0,0.6688142988447421,266.4059825647641,200,5,426.24957210362254
43,43,36400.0,0.5486016328601374,236.32268737512786,200,5,378.1162998002046
44,44,45545.0,0.5381783054519373,263.09542043478217,200,5,420.9526726956515
45,45,46189.0,0.7334362167213695,295.0909197026478,200,5,472.1454715242365
46,46,52105.0,0.5918416742137166,289.2051362468664,200,5,462.72821799498627
47,47,53344.0,0.7367047709322977,317.9998051631754,200,5,508.79968826108063
48,48,46367.0,0.62444141074673,275.3390345924388,200,5,440.5424553479021
49,49,,,,200,5,
50,50,49543.0,0.7452428889646784,310.42840541851103,200,5,496.6854486696177
51,51,,,,200,5,
52,52,76693.0,0.3350798653476023,322.25988818825766,200,5,515.6158211012123
53,53,54460.0,0.21473655197584812,267.5346338375723,200,5,428.0554141401157
54,54,56603.0,0.8050029693069906,350.3835865274392,200,5,560.6137384439028
55,55,7637.0,0.7993004338754508,141.41235186136404,200,5,226.2597629781825
56,56,21793.0,0.6775116959531516,194.9973861114688,200,5,311.9958177783501
57,57,40456.0,0.7164836993677643,272.36966619028624,200,5,435.791465904458
58,58,50667.0,0.7988479860224547,330.42264952177163,200,5,528.6762392348346
59,59,41403.0,0.7044341359392042,273.3133217166557,200,5,437.30131474664915
60,60,41506.0,0.6949514095286271,272.0693593512154,200,5,435.3109749619446
0,0,19543.0,0.7392997467253309,194.92525887899575,300+cond,5,311.8804142063932
1,1,,,,300+cond,5,
2,2,,,,300+cond,5,
3,3,29550.0,0.724566609553866,235.50496494801303,300+cond,5,376.8079439168209
4,4,,,,300+cond,5,
5,5,48609.0,0.3923918263616173,259.86369579049995,300+cond,5,415.7819132647999
6,6,,,,300+cond,5,
7,7,839.0,0.9326295000133624,59.312779735262396,300+cond,5,94.90044757641984
8,8,,,,300+cond,5,
9,9,76187.0,0.5387860348472027,341.6493600299358,300+cond,5,546.6389760478972
10,10,4744.0,0.8201250672699794,159.3892967117149,300+cond,5,255.02287473874387
11,11,15206.0,0.5459023618189087,170.4602715946147,300+cond,5,272.7364345513835
12,12,,,,300+cond,5,
13,13,9134.0,0.9244984813333588,413.2986356668955,300+cond,5,661.2778170670329
14,14,,,,300+cond,5,
15,15,63625.0,0.3199694933857217,292.8521901390217,300+cond,5,468.5635042224347
16,16,21436.0,0.8868334458629566,277.8758759332551,300+cond,5,444.6014014932082
17,17,19869.0,0.8128894288799656,283.1302795702927,300+cond,5,453.0084473124684
18,18,,,,300+cond,5,
0,0,55130.0,0.7634816975636758,331.83604916056163,300,5,530.9376786568986
1,1,,,,300,5,
2,2,,,,300,5,
3,3,29766.0,0.7441108499183262,347.7329480838804,300,5,556.3727169342086
4,4,5054.0,0.9363359944524122,182.04711773368192,300,5,291.2753883738911
5,5,69085.0,0.8876991203837385,482.8273928165737,300,5,772.5238285065179
6,6,,,,300,5,
7,7,13954.0,0.8597438503306323,200.60985853776654,300,5,320.9757736604265
8,8,486.0,0.9142614510706172,53.895405255895454,300,5,86.23264840943273
9,9,56171.0,0.8092215656148226,351.111307478555,300,5,561.778091965688
10,10,36868.0,0.5632887734026254,239.09991622814223,300,5,382.5598659650276
11,11,,,,300,5,
12,12,49102.0,0.6152860595143218,282.12504294812095,300,5,451.40006871699353
13,13,,,,300,5,
14,14,27764.0,0.4398358173711039,198.7191714457782,300,5,317.95067431324514
15,15,41009.0,0.548779710562349,250.27019778513656,300,5,400.43231645621853
16,16,76742.0,0.4741040129419107,346.44665895305303,300,5,554.3146543248848
17,17,52192.0,0.58818296270417,287.05262252489206,300,5,459.2841960398273
18,18,64029.0,0.6699361672271188,332.28688395173555,300,5,531.6590143227769
19,19,71334.0,0.5849885064443554,335.19309635050024,300,5,536.3089541608005
20,20,50297.0,0.6160824913594715,288.43224680807486,300,5,461.4915948929198
21,21,17888.0,0.5408646556699401,165.2486188418707,300,5,264.39779014699315
22,22,46154.0,0.7179089921533414,320.3928092609282,300,5,512.6284948174851
23,23,12233.0,0.6889642993036171,149.7568819849534,300,5,239.61101117592546
24,24,80547.0,0.5779228449538086,375.54141211325737,300,5,600.8662593812118
25,25,60836.0,0.5775322664460928,309.09179852050164,300,5,494.54687763280265
26,26,56146.0,0.6183255425701917,302.18716525662524,300,5,483.4994644106004
27,27,65473.0,0.8832592124115937,428.03272018014894,300,5,684.8523522882383
28,28,197326.0,0.5401908369961209,547.1068240658651,300,5,875.3709185053842
29,29,47587.0,0.63618659847014,280.89293135557745,300,5,449.42869016892394
30,30,48557.0,0.6986069834420037,294.29042227995035,300,5,470.8646756479206
31,31,57646.0,0.6384129218817478,311.52728228146304,300,5,498.4436516503409
32,32,,,,300,5,
33,33,50734.0,0.5419356881621478,279.27643885166344,300,5,446.84230216266155
34,34,10662.0,0.8311520674536713,208.20152578604046,300,5,333.1224412576648
35,35,11003.0,0.7456134233214211,186.58510450466449,300,5,298.53616720746317
36,36,892.0,0.9428645281261444,63.84294577313635,300,5,102.14871323701817
37,37,50424.0,0.3608784038858393,263.667551870141,300,5,421.8680829922256
38,38,47884.0,0.5814602357824286,274.40185715231763,300,5,439.0429714437082
39,39,55331.0,0.3827626310832974,278.22629615148315,300,5,445.16207384237305
40,40,48921.0,0.4826908667470848,269.78741475561037,300,5,431.6598636089766
41,41,46478.0,0.4751853088207766,261.7483171106061,300,5,418.79730737696974
42,42,58599.0,0.8284024778014751,368.23846561285416,300,5,589.1815449805666
43,43,60167.0,0.7197775332345776,333.1248865515392,300,5,532.9998184824627
44,44,74826.0,0.7108760458648152,375.1971800312545,300,5,600.3154880500073
45,45,4922.0,0.9256306955535356,136.9291170466201,300,5,219.08658727459215
46,46,9372.0,0.9263111871854812,253.7505655852194,300,5,406.00090493635105
47,47,36247.0,0.6454925281027483,246.2859173843514,300,5,394.05746781496225
48,48,54328.0,0.7175901039250103,317.4295330258323,300,5,507.8872528413317
49,49,44632.0,0.7753061898677931,300.77256461992704,300,5,481.23610339188326
50,50,52857.0,0.6758696317253748,302.84059966466486,300,5,484.5449594634638
51,51,55467.0,0.4778400166233081,285.64792501727385,300,5,457.03668002763817
52,52,38252.0,0.7047654351453114,268.81429713461966,300,5,430.1028754153915
53,53,4207.0,0.8595831996778509,123.2332770195748,300,5,197.1732432313197
54,54,24063.0,0.9242078632996884,365.0034859304738,300,5,584.0055774887581
55,55,1225.0,0.8792247235203859,61.816306649276044,300,5,98.90609063884168
56,56,57621.0,0.4234631380669698,286.38206271049853,300,5,458.21130033679765
57,57,38224.0,0.4834560871351147,236.20292989026555,300,5,377.9246878244249
0,0,,,,100+cond,6,
1,1,58642.0,0.35686050124984475,283.3386630905238,100+cond,6,453.3418609448381
2,2,1107.0,0.6131100244143572,59.3080725330892,100+cond,6,94.89291605294272
3,3,,,,100+cond,6,
4,4,79482.0,0.5715742819685993,383.13694303256926,100+cond,6,613.0191088521109
5,5,56645.0,0.3879046227101541,279.951871103653,100+cond,6,447.9229937658448
6,6,73145.0,0.30467253195297256,312.9511614780235,100+cond,6,500.7218583648376
7,7,53243.0,0.4602156496420573,276.45388685305494,100+cond,6,442.3262189648879
8,8,75076.0,0.5540094913760151,339.6889302482909,100+cond,6,543.5022883972655
9,9,60457.0,0.4921495186707245,297.95114133047383,100+cond,6,476.72182612875815
10,10,57624.0,0.5453428065888141,297.17033547325235,100+cond,6,475.4725367572038
11,11,60023.0,0.7622567824875813,349.2230747043828,100+cond,6,558.7569195270124
12,12,58282.0,0.44304651379713866,287.9136484310684,100+cond,6,460.66183748970946
13,13,63948.0,0.5207231900717584,309.66992257857487,100+cond,6,495.4718761257198
14,14,36209.0,0.9291235398287216,484.5494782954768,100+cond,6,775.2791652727628
15,15,63961.0,0.366401218263181,296.11814019330484,100+cond,6,473.78902430928775
16,16,79633.0,0.5414611965288794,353.2106938376442,100+cond,6,565.1371101402308
17,17,71002.0,0.4476387229643476,318.5497905484607,100+cond,6,509.6796648775371
18,18,46701.0,0.395493877539247,254.50875927921294,100+cond,6,407.2140148467407
19,19,56599.0,0.4260135799255487,282.6033824755678,100+cond,6,452.1654119609085
20,20,71797.0,0.6056154130835361,340.7081138450793,100+cond,6,545.1329821521269
21,21,52587.0,0.5257129986301625,281.05937831185605,100+cond,6,449.6950052989697
22,22,58541.0,0.3289425105050756,281.1716115268614,100+cond,6,449.87457844297825
23,23,54179.0,0.5878173880201306,292.80807181523534,100+cond,6,468.49291490437656
24,24,,,,100+cond,6,
25,25,58864.0,0.2612685720241367,278.9814865836504,100+cond,6,446.37037853384066
26,26,68159.0,0.9229644669970288,529.6001287187663,100+cond,6,847.3602059500262
27,27,45797.0,0.3302000133477036,249.20310272794026,100+cond,6,398.7249643647044
28,28,49497.0,0.4530951523741164,266.2589139686673,100+cond,6,426.0142623498677
29,29,53346.0,0.3149187328222366,267.6671220991612,100+cond,6,428.26739535865795
30,30,69187.0,0.4666010849207343,316.21997678403113,100+cond,6,505.95196285444985
31,31,60658.0,0.6768847399253558,448.8383138860501,100+cond,6,718.1413022176803
32,32,59582.0,0.2674045181564241,280.7994824519439,100+cond,6,449.27917192311025
33,33,300971.0,0.588275357014132,690.9935390065112,100+cond,6,1105.589662410418
34,34,50116.0,0.7872891048722912,322.65539017233993,100+cond,6,516.248624275744
35,35,19116.0,0.9128691658434884,364.46857449144363,100+cond,6,583.1497191863099
36,36,62455.0,0.17155010613843522,284.40676278416265,100+cond,6,455.05082045466025
37,37,69658.0,0.478172012448491,331.88972220111856,100+cond,6,531.0235555217897
38,38,,,,100+cond,6,
39,39,43290.0,0.16834921214196494,236.59954739592243,100+cond,6,378.5592758334759
40,40,68737.0,0.23712082196936546,300.2550225599987,100+cond,6,480.4080360959979
41,41,1501.0,0.9116724371221284,69.65593978876235,100+cond,6,111.44950366201977
42,42,60646.0,0.3362303978476353,287.3283398060749,100+cond,6,459.72534368971986
43,43,50529.0,0.2870171360407809,259.31041774758944,100+cond,6,414.8966683961431
44,44,,,,100+cond,6,
45,45,88236.0,0.4949598133423177,360.61321560527534,100+cond,6,576.9811449684406
0,0,32796.0,0.21558336084680124,206.9045666307629,100,6,331.04730660922064
1,1,40355.0,0.3974707012921039,236.7185751249555,100,6,378.7497201999288
2,2,20440.0,0.4751491271644978,175.77449800971542,100,6,281.2391968155447
3,3,39685.0,0.6454815171275339,257.63511211547353,100,6,412.21617938475765
4,4,34460.0,0.32163250695795553,215.31255895350515,100,6,344.50009432560825
5,5,24316.0,0.5775075280197364,195.60694684883373,100,6,312.97111495813397
6,6,9104.0,0.8194328914169372,151.13870912800445,100,6,241.82193460480713
7,7,34211.0,0.1281979228822714,209.82660387814332,100,6,335.72256620502935
8,8,38286.0,0.35424080767327115,228.3954238263163,100,6,365.4326781221061
9,9,60711.0,0.5371486660664007,304.2275252287908,100,6,486.7640403660653
10,10,37929.0,0.34642478376588665,226.98617491378272,100,6,363.17787986205235
11,11,50443.0,0.6910321105898434,299.35173027626763,100,6,478.9627684420282
12,12,42326.0,0.2143769349704855,235.03351367734075,100,6,376.0536218837452
13,13,58922.0,0.1906486767797442,277.06946641261425,100,6,443.3111462601828
14,14,54940.0,0.3048493592792059,271.5139080671167,100,6,434.42225290738673
15,15,56335.0,0.7381669059849573,326.51927740954517,100,6,522.4308438552723
16,16,22211.0,0.8170336466947182,261.987023883652,100,6,419.17923821384323
17,17,41686.0,0.7624658985789282,288.21473251741,100,6,461.14357202785607
18,18,50338.0,0.1883884903762788,255.53341766237716,100,6,408.8534682598035
19,19,,,,100,6,
20,20,22364.0,0.5782500997638856,291.37617538279517,100,6,466.2018806124723
21,21,31160.0,0.3115962795077389,204.46111190546543,100,6,327.13777904874473
22,22,37285.0,0.3551791647308414,225.52788878793316,100,6,360.8446220606931
23,23,30776.0,0.2535584738252578,201.4375856166544,100,6,322.30013698664703
24,24,43036.0,0.5542787659981694,256.8109122774303,100,6,410.8974596438885
25,25,54201.0,0.4423082769935867,277.8639601470304,100,6,444.5823362352487
26,26,43298.0,0.32933323897741,241.82808375881407,100,6,386.9249340141025
27,27,34608.0,0.6048116890709326,237.8360592240897,100,6,380.5376947585435
28,28,48153.0,0.566045581589125,273.1426849541695,100,6,437.02829592667126
29,29,36783.0,0.44101431224851023,228.563190672029,100,6,365.70110507524646
30,30,30395.0,0.7186474997667038,237.1863052083619,100,6,379.49808833337903
31,31,63534.0,0.7395186492289106,346.9544362466622,100,6,555.1270979946596
32,32,35507.0,0.4414893655158741,224.98989247733897,100,6,359.9838279637424
33,33,43863.0,0.4515959680726162,250.46757140211315,100,6,400.74811424338105
34,34,45191.0,0.5191581009835974,259.6705897853174,100,6,415.4729436565079
35,35,47670.0,0.6789050432967658,288.4146403343556,100,6,461.463424534969
36,36,47911.0,0.6412331422372437,282.6839163387308,100,6,452.2942661419693
37,37,15002.0,0.5736662745827312,153.74423224899593,100,6,245.9907715983935
38,38,37742.0,0.4749297399739749,233.91485133359075,100,6,374.2637621337452
39,39,43007.0,0.4161634552216883,245.55756293741558,100,6,392.89210069986495
40,40,20150.0,0.2784376125913283,163.645827840563,100,6,261.8333245449008
41,41,21333.0,0.56656245310397,182.22315682856274,100,6,291.55705092570037
42,42,44533.0,0.4641015834523978,253.3829412921524,100,6,405.4127060674439
43,43,9366.0,0.5247509492652772,120.29751416955564,100,6,192.47602267128903
44,44,19634.0,0.7326343523788658,276.34134570415216,100,6,442.14615312664347
45,45,16668.0,0.5056040985899639,159.2005050710761,100,6,254.72080811372177
46,46,38404.0,0.5788793304098435,245.10300931217898,100,6,392.1648148994864
47,47,45262.0,0.3658312058415568,248.90695155122646,100,6,398.25112248196234
48,48,48346.0,0.498411878181773,267.1468304766387,100,6,427.4349287626219
49,49,22853.0,0.12117271435421118,171.39939449548325,100,6,274.2390311927732
50,50,54792.0,0.7546451486579653,327.38721117252413,100,6,523.8195378760387
51,51,40396.0,0.5402290401684477,247.3283075453719,100,6,395.72529207259504
52,52,44759.0,0.6273593895296925,270.74631946974847,100,6,433.19411115159755
53,53,13712.0,0.6500390363924206,152.84667722473841,100,6,244.55468355958146
54,54,40367.0,0.4469058756452312,239.80453906559188,100,6,383.68726250494706
55,55,28397.0,0.7225146515880669,232.91802202867734,100,6,372.66883524588377
56,56,9345.0,0.8241762027913607,150.79199733568254,100,6,241.26719573709207
57,57,38040.0,0.5080861517080778,239.1127354602181,100,6,382.58037673634897
58,58,44795.0,0.14508002867895012,240.14832268527985,100,6,384.2373162964478
59,59,41431.0,0.4954857059163623,246.70306834843888,100,6,394.7249093575022
60,60,45458.0,0.4494655795513502,255.12553587532582,100,6,408.20085740052133
61,61,31247.0,0.5813453788813109,221.75883929523454,100,6,354.81414287237527
62,62,49249.0,0.7356019872872592,305.94593182712816,100,6,489.5134909234051
0,0,52372.0,0.4834922301713098,276.6710644339884,200+cond,6,442.6737030943815
1,1,1285.0,0.8859021297213855,267.80662552190563,200+cond,6,428.490600835049
2,2,72088.0,0.3530650848995385,313.6011698284938,200+cond,6,501.76187172559014
3,3,61641.0,0.6681062565049147,325.77867673088235,200+cond,6,521.2458827694118
4,4,65276.0,0.6233910526638141,327.8157420692658,200+cond,6,524.5051873108254
5,5,56627.0,0.4374942806022749,283.4018709410644,200+cond,6,453.44299350570304
6,6,47659.0,0.4995893249533338,265.0549701401209,200+cond,6,424.08795222419343
7,7,78234.0,0.4880869871277961,338.94515872204585,200+cond,6,542.3122539552734
8,8,56740.0,0.4321351792366362,283.22573735606653,200+cond,6,453.16117976970645
9,9,61092.0,0.2505285542038712,283.6494712753207,200+cond,6,453.83915404051317
10,10,77816.0,0.5277922267884096,344.58146426858843,200+cond,6,551.3303428297415
11,11,61487.0,0.5485311817911288,306.39780480662813,200+cond,6,490.23648769060503
12,12,67023.0,0.6568490547363937,337.42521316753465,200+cond,6,539.8803410680555
13,13,59192.0,0.7966929894302843,357.7097360703002,200+cond,6,572.3355777124804
14,14,44712.0,0.3672445924427909,247.46845969144073,200+cond,6,395.9495355063052
15,15,55422.0,0.6243878000444147,300.75963761826966,200+cond,6,481.2154201892315
16,16,26971.0,0.2687145402077767,189.0455875965744,200+cond,6,302.47294015451905
17,17,70624.0,0.32150468931905285,308.53435438245833,200+cond,6,493.65496701193337
18,18,68994.0,0.5108418067679884,321.10445340448814,200+cond,6,513.767125447181
19,19,24850.0,0.8051972473456682,336.6834762351125,200+cond,6,538.69356197618
20,20,90056.0,0.5787767347775066,380.4889835355393,200+cond,6,608.7823736568629
21,21,82313.0,0.6662403748720718,382.7283055327532,200+cond,6,612.3652888524051
22,22,72749.0,0.6892456314751588,362.2185283139904,200+cond,6,579.5496453023846
23,23,19231.0,0.6043664627436062,175.54665536292194,200+cond,6,280.8746485806751
24,24,55261.0,0.3925378409949753,276.6613393776877,200+cond,6,442.6581430043003
25,25,202184.0,0.5247384047597294,630.0438869656323,200+cond,6,1008.0702191450117
26,26,1267.0,0.8707614965771274,75.04861261446074,200+cond,6,120.07778018313718
27,27,74621.0,0.2690624028748689,315.05146205235326,200+cond,6,504.08233928376524
28,28,5107.0,0.9422045299587748,193.41951664448843,200+cond,6,309.4712266311815
29,29,72408.0,0.40643234526134014,318.03808198628843,200+cond,6,508.8609311780615
30,30,73697.0,0.5494130587581778,335.3266556741505,200+cond,6,536.5226490786408
31,31,3178.0,0.5383611029055749,69.58378652915768,200+cond,6,111.33405844665229
32,32,51096.0,0.5061962647376302,275.90509650123255,200+cond,6,441.4481544019721
33,33,56923.0,0.4852126916763174,288.0571458771481,200+cond,6,460.891433403437
34,34,37929.0,0.3466733337212681,227.0250818284039,200+cond,6,363.24013092544624
35,35,67066.0,0.4764938614491286,311.9979595338068,200+cond,6,499.1967352540909
36,36,,,,200+cond,6,
37,37,9223.0,0.9163195663323516,427.979207669366,200+cond,6,684.7667322709857
38,38,51790.0,0.475852416805769,275.2021770249137,200+cond,6,440.3234832398619
39,39,46881.0,0.5878205879237068,272.71333669261384,200+cond,6,436.34133870818215
0,0,73376.0,0.4508776398108197,326.89110233104554,200,6,523.0257637296729
1,1,51004.0,0.29824908597505617,260.97053816805004,200,6,417.5528610688801
2,2,48047.0,0.3903981186928147,258.07553241581167,200,6,412.9208518652987
3,3,6229.0,0.6867105857254824,448.1705425098737,200,6,717.072868015798
4,4,9597.0,0.6050599594282591,125.17706798394288,200,6,200.2833087743086
5,5,6072.0,0.8564170757911944,362.2859785798239,200,6,579.6575657277183
6,6,58366.0,0.5702373710218352,301.44014155274346,200,6,482.3042264843896
7,7,52635.0,0.6849435685045359,304.1890320808945,200,6,486.7024513294312
8,8,16237.0,0.8460158784424762,257.2590205756213,200,6,411.61443292099415
9,9,72350.0,0.3607215619094402,314.47942312593307,200,6,503.16707700149294
10,10,34974.0,0.5803152222368324,236.1309394906701,200,6,377.8095031850722
11,11,57253.0,0.5576895300988468,297.50812653572916,200,6,476.0130024571667
12,12,78343.0,0.6356087070875751,360.14511971651507,200,6,576.2321915464241
13,13,37245.0,0.718610649084111,338.3047403511714,200,6,541.2875845618743
14,14,48812.0,0.5333461702205251,271.2569666025984,200,6,434.0111465641575
15,15,19862.0,0.9302565693270762,292.57737877337036,200,6,468.12380603739257
16,16,59004.0,0.4129886518875778,287.5801762434604,200,6,460.1282819895367
17,17,63671.0,0.37579184720789865,296.7350637663366,200,6,474.77610202613863
18,18,74242.0,0.49061819316341204,329.98724873656175,200,6,527.9795979784989
19,19,66888.0,0.5563193311212999,320.4837345842223,200,6,512.7739753347557
20,20,65797.0,0.4922661354452276,311.10044117672857,200,6,497.7607058827657
21,21,80865.0,0.6245308620264765,365.5293134513744,200,6,584.846901522199
22,22,52878.0,0.4981190320512641,279.6089715844576,200,6,447.37435453513217
23,23,54024.0,0.3794051169051909,272.81414622678955,200,6,436.5026339628633
24,24,70795.0,0.5157829951101209,326.5153618996212,200,6,522.424579039394
25,25,55503.0,0.19583109948848465,268.71489630373884,200,6,429.9438340859822
26,26,59144.0,0.6401211530905941,315.6804854794824,200,6,505.08877676717185
27,27,58568.0,0.4396355077201188,288.4090440220293,200,6,461.45447043524695
28,28,26084.0,0.8456376380643458,364.67399654937697,200,6,583.4783944790032
29,29,32442.0,0.947992697562794,604.6571089913642,200,6,967.4513743861828
30,30,16846.0,0.7245784973688866,189.0736914255994,200,6,302.51790628095904
31,31,53587.0,0.4099701156089656,273.5993633640668,200,6,437.7589813825069
32,32,53231.0,0.6578475767603308,301.09381845002537,200,6,481.7501095200406
33,33,56313.0,0.4595826476174629,284.34442667672874,200,6,454.951082682766
34,34,61082.0,0.3849269157209857,291.0037952178635,200,6,465.6060723485816
35,35,61618.0,0.6203078141249211,316.52662957575785,200,6,506.44260732121256
36,36,16924.0,0.3247435682046253,151.54904380604583,200,6,242.47847008967335
37,37,83910.0,0.3097576585222465,338.9535678604484,200,6,542.3257085767175
38,38,,,,200,6,
39,39,35504.0,0.4155914187578172,223.20507549391832,200,6,357.12812079026935
40,40,,,,200,6,
41,41,63555.0,0.4298083618470073,303.23517258182886,200,6,485.1762761309262
42,42,59437.0,0.7180176091601083,330.52733318590106,200,6,528.8437330974417
43,43,48570.0,0.4726902709361359,265.36720166637645,200,6,424.58752266620235
44,44,60814.0,0.3861892476904064,289.87573594455904,200,6,463.8011775112945
45,45,58725.0,0.4268645762418974,288.460141226162,200,6,461.53622596185926
46,46,62246.0,0.5476525468272481,308.616721572703,200,6,493.78675451632483
47,47,70838.0,0.4439935365644047,317.51342969470295,200,6,508.02148751152475
48,48,63499.0,0.4135350516800521,298.3091749061277,200,6,477.2946798498043
49,49,,,,200,6,
50,50,61511.0,0.5524916751542682,307.13963499931566,200,6,491.42341599890506
51,51,15034.0,0.9374448257495483,382.6023352336296,200,6,612.1637363738074
52,52,79696.0,0.4232199675924,338.67400887008284,200,6,541.8784141921326
53,53,68679.0,0.4932093662596583,317.54953612922645,200,6,508.07925780676237
54,54,67170.0,0.5985321391185058,326.8417069397949,200,6,522.9467311036718
55,55,2741.0,0.9282826329709064,103.33271179897508,200,6,165.33233887836013
56,56,25491.0,0.645321544445183,212.7875474135511,200,6,340.4600758616818
57,57,,,,200,6,
58,58,62724.0,0.8203645078963722,377.5200317791774,200,6,604.0320508466838
59,59,52157.0,0.42649495923180103,271.0942021957068,200,6,433.75072351313094
60,60,49145.0,0.5131702270838404,270.25346607327026,200,6,432.4055457172324
0,0,27586.0,0.6917183573240169,222.63399194963628,300+cond,6,356.21438711941806
1,1,6517.0,0.692620721045842,277.47682125356084,300+cond,6,443.96291400569737
2,2,61034.0,0.4738337341571123,297.4221725352476,300+cond,6,475.8754760563962
3,3,14534.0,0.4680762886771199,231.77082700763043,300+cond,6,370.8333232122087
4,4,5711.0,0.943352912719502,287.705145172487,300+cond,6,460.3282322759792
5,5,52149.0,0.4883320248795207,276.13240770636247,300+cond,6,441.81185233018
6,6,,,,300+cond,6,
7,7,2490.0,0.6597680840931202,67.61337682978603,300+cond,6,108.18140292765766
8,8,41014.0,0.6305488339611252,259.722736867216,300+cond,6,415.5563789875456
9,9,2484.0,0.7986804281914338,135.2218995463185,300+cond,6,216.3550392741096
10,10,4465.0,0.9299937785535716,154.10599830727605,300+cond,6,246.56959729164168
11,11,154174.0,0.5752898094111881,505.6136375353677,300+cond,6,808.9818200565883
12,12,29619.0,0.5782910612996868,215.3396125506653,300+cond,6,344.54338008106447
13,13,2763.0,0.8914046618482128,111.13342725707113,300+cond,6,177.8134836113138
14,14,45476.0,0.5199508179447604,260.59958196302983,300+cond,6,416.9593311408478
15,15,11626.0,0.906127060523916,296.77973474658586,300+cond,6,474.8475755945374
16,16,19842.0,0.8734594180692913,252.33628837724896,300+cond,6,403.73806140359835
17,17,83572.0,0.8221530492305217,437.17380796827086,300+cond,6,699.4780927492334
18,18,,,,300+cond,6,
0,0,66777.0,0.5663731066837869,321.64799453676864,300,6,514.6367912588298
1,1,4098.0,0.8507921142478522,147.58655463033958,300,6,236.13848740854334
2,2,86865.0,0.6236719763810175,379.38349824199537,300,6,607.0135971871927
3,3,59206.0,0.5381988684285612,302.3477404859616,300,6,483.7563847775386
4,4,79397.0,0.592565416329467,362.0107617757509,300,6,579.2172188412014
5,5,81661.0,0.5914101442689979,378.0412281403685,300,6,604.8659650245896
6,6,,,,300,6,
7,7,,,,300,6,
8,8,66905.0,0.7678729169257373,365.85447997236025,300,6,585.3671679557764
9,9,68461.0,0.46835938632149504,314.6404076147742,300,6,503.4246521836387
10,10,58341.0,0.4502042699304454,288.65248851138404,300,6,461.84398161821446
11,11,3729.0,0.9096953708267984,394.2627526876696,300,6,630.8204043002714
12,12,62566.0,0.4864889077379386,302.03617698968674,300,6,483.2578831834988
13,13,19344.0,0.45944196521957203,295.3663144581128,300,6,472.5861031329805
14,14,34491.0,0.4219295079182697,220.49212537073277,300,6,352.78740059317244
15,15,60469.0,0.6271885663015776,315.0640193253928,300,6,504.1024309206285
16,16,88779.0,0.5946750995752098,376.06368149473315,300,6,601.7018903915731
17,17,,,,300,6,
18,18,71172.0,0.6195943795389736,339.90667667563355,300,6,543.8506826810137
19,19,83193.0,0.6257522905852297,370.35642523681673,300,6,592.5702803789068
20,20,16645.0,0.7074611116519072,406.4854956111613,300,6,650.3767929778581
21,21,26254.0,0.282405282149562,186.7820157956023,300,6,298.8512252729637
22,22,11457.0,0.921649345226244,199.30448513521247,300,6,318.88717621634
23,23,21764.0,0.803631100792072,360.8103886116012,300,6,577.2966217785619
24,24,88985.0,0.522529501767191,364.97563773919603,300,6,583.9610203827136
25,25,13460.0,0.7492806604618376,169.73895932541137,300,6,271.5823349206582
26,26,65364.0,0.42887509023021175,303.7164933973095,300,6,485.9463894356952
27,27,40459.0,0.4962344069655257,289.6357494072239,300,6,463.41719905155827
28,28,58603.0,0.5906952621606035,306.4783216342323,300,6,490.3653146147717
29,29,58458.0,0.5405757483624983,297.8372857108545,300,6,476.53965713736716
30,30,8838.0,0.9427544679327682,319.89639793847425,300,6,511.83423670155884
31,31,70631.0,0.5430454098924944,328.2464295553534,300,6,525.1942872885655
32,32,,,,300,6,
33,33,70627.0,0.3646409545228949,311.164686393859,300,6,497.8634982301744
34,34,,,,300,6,
